ParticipantID,Trial,FixationNo,StartTime,EndTime,Duration,PositionX,PositionY,PupilSize,EyeUsed,Order,Task
Thomas1,2,65,15204,15526,324,86510,58640,433000,RIGHT,1,Search
Thomas1,2,66,15548,15780,234,80110,56120,421400,RIGHT,1,Search
Thomas1,2,67,15796,16152,358,76250,57210,417500,RIGHT,1,Search
Thomas1,2,68,16178,16436,260,85290,60780,413400,RIGHT,1,Search
Thomas1,2,69,16448,16742,296,82400,59270,410900,RIGHT,1,Search
Thomas1,2,70,16752,16972,222,80500,59090,414300,RIGHT,1,Search
Thomas1,2,71,17002,17276,276,78200,48800,421000,RIGHT,1,Search
Thomas1,2,72,17300,17516,218,80270,54180,423700,RIGHT,1,Search
Thomas1,2,73,17532,17716,186,80610,56060,428500,RIGHT,1,Search
Thomas1,2,74,17734,18082,350,83610,55730,435400,RIGHT,1,Search
Thomas1,2,75,18096,18358,264,85120,54490,444200,RIGHT,1,Search
Thomas1,2,76,18382,18672,292,83690,47370,432700,RIGHT,1,Search
Thomas1,2,77,18700,18912,214,76090,38440,427200,RIGHT,1,Search
Thomas1,2,78,18944,19118,176,61320,22800,421600,RIGHT,1,Search
Thomas1,2,79,19132,19278,148,59170,20430,425200,RIGHT,1,Search
Thomas1,2,80,19326,19596,272,48490,40660,435200,RIGHT,1,Search
Thomas1,2,81,19644,19880,238,45480,60600,457500,RIGHT,1,Search
Thomas1,2,82,19902,20074,174,38810,60240,466200,RIGHT,1,Search
Thomas1,2,83,20120,20402,284,59500,76350,465600,RIGHT,1,Search
Thomas1,2,84,20428,20630,204,68300,83570,470700,RIGHT,1,Search
Thomas1,2,85,20664,20858,196,43280,80850,477800,RIGHT,1,Search
Thomas1,2,86,20916,21078,164,73570,100170,497300,RIGHT,1,Search
Thomas1,2,87,21096,21144,50,70400,98090,502900,RIGHT,1,Search
Thomas1,3,1,4,154,152,74540,95570,504600,RIGHT,1,Search
Thomas1,3,2,208,464,258,75200,53700,483400,RIGHT,1,Search
Thomas1,3,3,522,678,158,87270,74990,475500,RIGHT,1,Search
Thomas1,3,4,698,846,150,82040,74220,458600,RIGHT,1,Search
Thomas1,3,5,872,1048,178,70520,77450,452200,RIGHT,1,Search
Thomas1,3,6,1072,1290,220,63170,78700,455700,RIGHT,1,Search
Thomas1,3,7,1340,1556,218,77080,39740,451100,RIGHT,1,Search
Thomas1,3,8,1584,1842,260,74760,28980,440200,RIGHT,1,Search
Thomas1,3,9,1908,2110,204,31510,58210,453100,RIGHT,1,Search
Thomas1,3,10,2144,2274,132,36080,62690,458500,RIGHT,1,Search
Thomas1,3,11,2304,2658,356,16100,63650,459800,RIGHT,1,Search
Thomas1,3,12,2682,2850,170,11440,67380,469400,RIGHT,1,Search
Thomas1,3,13,2860,3076,218,10580,68500,475800,RIGHT,1,Search
Thomas1,3,14,3168,3438,272,120340,60560,476200,RIGHT,1,Search
Thomas1,3,15,3476,3704,230,129740,64540,471300,RIGHT,1,Search
Thomas1,3,16,3754,3954,202,155260,39320,460200,RIGHT,1,Search
Thomas1,3,17,4000,4234,236,106440,51100,465200,RIGHT,1,Search
Thomas1,3,18,4272,4416,146,108770,60920,469900,RIGHT,1,Search
Thomas1,3,19,4430,5066,638,105940,62030,472400,RIGHT,1,Search
Thomas1,3,20,5122,5388,268,51700,62430,465600,RIGHT,1,Search
Thomas1,3,21,5456,5744,290,119610,90170,462600,RIGHT,1,Search
Thomas1,3,22,5786,6050,266,136320,98440,463000,RIGHT,1,Search
Thomas1,3,23,6078,6244,168,113010,99380,466500,RIGHT,1,Search
Thomas1,3,24,6264,6696,434,115480,103360,467600,RIGHT,1,Search
Thomas1,3,25,6758,6958,202,56600,102190,486600,RIGHT,1,Search
Thomas1,3,26,6994,7410,418,49850,106270,483100,RIGHT,1,Search
Thomas1,3,27,7440,7594,156,41330,97540,485100,RIGHT,1,Search
Thomas1,3,28,7620,7904,286,33940,100960,484700,RIGHT,1,Search
Thomas1,3,29,7962,8250,290,84810,82780,474900,RIGHT,1,Search
Thomas1,3,30,8276,8506,232,96520,75300,462200,RIGHT,1,Search
Thomas1,3,31,8526,9472,948,101600,74300,455600,RIGHT,1,Search
Thomas1,3,32,9552,9828,278,80140,23560,442200,RIGHT,1,Search
Thomas1,3,33,9850,10008,160,76660,18380,429000,RIGHT,1,Search
Thomas1,3,34,10050,10220,172,40450,25380,417200,RIGHT,1,Search
Thomas1,3,35,10248,10480,234,34360,33920,416600,RIGHT,1,Search
Thomas1,3,36,10534,10886,354,95610,34350,436800,RIGHT,1,Search
Thomas1,3,37,10904,10986,84,96510,32720,434900,RIGHT,1,Search
Thomas1,3,38,11034,11448,416,153820,25700,424300,RIGHT,1,Search
Thomas1,3,39,11514,11680,168,69670,68490,449600,RIGHT,1,Search
Thomas1,3,40,11706,11888,184,56840,65080,448600,RIGHT,1,Search
Thomas1,3,41,11908,12100,194,52120,65230,451300,RIGHT,1,Search
Thomas1,3,42,12122,12270,150,58040,66560,445500,RIGHT,1,Search
Thomas1,3,43,12308,12566,260,32540,69520,449800,RIGHT,1,Search
Thomas1,3,44,12592,12780,190,22030,68510,441000,RIGHT,1,Search
Thomas1,3,45,12806,13022,218,9540,67310,436000,RIGHT,1,Search
Thomas1,3,46,13094,13216,124,96330,71070,441900,RIGHT,1,Search
Thomas1,3,47,13274,13452,180,21510,78780,442600,RIGHT,1,Search
Thomas1,3,48,13476,13606,132,13360,78090,443200,RIGHT,1,Search
Thomas1,3,49,13668,13804,138,95610,73930,446200,RIGHT,1,Search
Thomas1,3,50,13840,14218,380,103520,73220,446900,RIGHT,1,Search
Thomas1,3,51,14256,14448,194,107010,56390,440700,RIGHT,1,Search
Thomas1,3,52,14476,14618,144,98960,48140,432600,RIGHT,1,Search
Thomas1,3,53,14650,14814,166,107880,66500,440200,RIGHT,1,Search
Thomas1,3,54,14830,15060,232,106660,63140,442800,RIGHT,1,Search
Thomas1,3,55,15102,15276,176,69640,65870,445500,RIGHT,1,Search
Thomas1,3,56,15302,15568,268,58000,66800,458300,RIGHT,1,Search
Thomas1,3,57,15592,15928,338,45140,62170,458000,RIGHT,1,Search
Thomas1,3,58,15956,16152,198,60310,64490,447000,RIGHT,1,Search
Thomas1,3,59,16162,16352,192,58750,64380,449300,RIGHT,1,Search
Thomas1,3,60,16402,16658,258,47970,35290,436700,RIGHT,1,Search
Thomas1,3,61,16684,16832,150,35280,33150,426700,RIGHT,1,Search
Thomas1,3,62,16884,17070,188,90470,26730,427600,RIGHT,1,Search
Thomas1,3,63,17110,17466,358,119330,18470,424500,RIGHT,1,Search
Thomas1,3,64,17506,17704,200,93710,8830,417200,RIGHT,1,Search
Thomas1,3,65,17752,17968,218,47110,6660,411200,RIGHT,1,Search
Thomas1,3,66,18010,18240,232,15690,15490,406100,RIGHT,1,Search
Thomas1,3,67,18258,18648,392,12020,13870,410800,RIGHT,1,Search
Thomas1,3,68,18684,18856,174,13550,41040,432600,RIGHT,1,Search
Thomas1,3,69,18882,19030,150,8490,45470,448100,RIGHT,1,Search
Thomas1,3,70,19072,19304,234,19270,59670,456400,RIGHT,1,Search
Thomas1,3,71,19336,19402,68,15250,64400,458500,RIGHT,1,Search
Thomas1,3,72,19612,19706,96,16240,66060,473000,RIGHT,1,Search
Thomas1,3,73,19720,20066,348,15240,63830,478100,RIGHT,1,Search
Thomas1,3,74,20102,20378,278,9170,68150,476600,RIGHT,1,Search
Thomas1,3,75,20464,20716,254,126670,60310,459800,RIGHT,1,Search
Thomas1,3,76,20742,21014,274,136030,64730,460200,RIGHT,1,Search
Thomas1,3,77,21060,21182,124,157660,46030,452600,RIGHT,1,Search
Thomas1,4,1,4,138,136,157580,45740,454200,RIGHT,1,Search
Thomas1,4,2,166,398,234,151630,54200,457900,RIGHT,1,Search
Thomas1,4,3,450,620,172,104610,50720,448900,RIGHT,1,Search
Thomas1,4,4,646,824,180,90790,47680,421100,RIGHT,1,Search
Thomas1,4,5,852,1216,366,83710,55110,400700,RIGHT,1,Search
Thomas1,4,6,1260,1574,316,38830,77000,413600,RIGHT,1,Search
Thomas1,4,7,1602,1908,308,31760,89350,425100,RIGHT,1,Search
Thomas1,4,8,1932,2112,182,38910,91300,430000,RIGHT,1,Search
Thomas1,4,9,2180,2450,272,33070,16170,411800,RIGHT,1,Search
Thomas1,4,10,2498,2692,196,96020,16980,407200,RIGHT,1,Search
Thomas1,4,11,2724,2956,234,113810,22830,405400,RIGHT,1,Search
Thomas1,4,12,2970,3056,88,111690,23950,404200,RIGHT,1,Search
Thomas1,4,13,3082,3346,266,118650,19430,406000,RIGHT,1,Search
Thomas1,4,14,3400,3608,210,124700,51450,431400,RIGHT,1,Search
Thomas1,4,15,3670,3910,242,86480,71460,431000,RIGHT,1,Search
Thomas1,4,16,3950,4116,168,104060,81790,427800,RIGHT,1,Search
Thomas1,4,17,4160,4326,168,63490,70750,427400,RIGHT,1,Search
Thomas1,4,18,4366,4546,182,85960,92930,428800,RIGHT,1,Search
Thomas1,4,19,4570,4742,174,91740,88570,430300,RIGHT,1,Search
Thomas1,4,20,4758,5050,294,89810,86030,431600,RIGHT,1,Search
Thomas1,4,21,5096,5324,230,98400,48760,425900,RIGHT,1,Search
Thomas1,4,22,5352,5530,180,85420,54890,422300,RIGHT,1,Search
Thomas1,4,23,5548,5822,276,81290,56220,421500,RIGHT,1,Search
Thomas1,4,24,5840,6064,226,77260,56020,427500,RIGHT,1,Search
Thomas1,4,25,6076,6212,138,79710,56200,427500,RIGHT,1,Search
Thomas1,4,26,6262,6594,334,37900,77350,435900,RIGHT,1,Search
Thomas1,4,27,6634,6870,238,31000,90120,442300,RIGHT,1,Search
Thomas1,4,28,6908,7006,100,27670,98820,448600,RIGHT,1,Search
Thomas1,4,29,7106,7438,334,135990,58210,446700,RIGHT,1,Search
Thomas1,4,30,7464,7840,378,123020,58080,440700,RIGHT,1,Search
Thomas1,4,31,7874,8192,320,115040,36820,428500,RIGHT,1,Search
Thomas1,4,32,8220,8490,272,110770,24990,428000,RIGHT,1,Search
Thomas1,4,33,8518,8772,256,118340,17790,424000,RIGHT,1,Search
Thomas1,4,34,8796,9000,206,125190,15320,425400,RIGHT,1,Search
Thomas1,4,35,9024,9174,152,119640,16890,423800,RIGHT,1,Search
Thomas1,4,36,9196,9282,88,125340,14220,420000,RIGHT,1,Search
Thomas1,4,37,9322,9568,248,149960,5250,413000,RIGHT,1,Search
Thomas1,4,38,9618,9888,272,153590,58350,435900,RIGHT,1,Search
Thomas1,4,39,9922,10190,270,160820,69340,448500,RIGHT,1,Search
Thomas1,4,40,10214,10294,82,158530,63890,462400,RIGHT,1,Search
Thomas1,4,41,10376,10694,320,71450,37240,455800,RIGHT,1,Search
Thomas1,4,42,10722,11058,338,54650,39770,456600,RIGHT,1,Search
Thomas1,4,43,11096,11264,170,87600,38720,450200,RIGHT,1,Search
Thomas1,4,44,11284,11806,524,86600,34870,434400,RIGHT,1,Search
Thomas1,4,45,11834,12262,430,97960,39500,428200,RIGHT,1,Search
Thomas1,4,46,12320,12498,180,64830,61960,434600,RIGHT,1,Search
Thomas1,4,47,12520,12836,318,59380,63580,431000,RIGHT,1,Search
Thomas1,4,48,12870,13130,262,42530,76920,427200,RIGHT,1,Search
Thomas1,4,49,13148,13240,94,38630,76920,425800,RIGHT,1,Search
Thomas1,4,50,13286,13536,252,37040,39340,411600,RIGHT,1,Search
Thomas1,4,51,13564,13782,220,47670,43440,410400,RIGHT,1,Search
Thomas1,4,52,13808,14120,314,54230,47080,411400,RIGHT,1,Search
Thomas1,4,53,14166,14354,190,83820,66710,415200,RIGHT,1,Search
Thomas1,4,54,14386,14608,224,100330,86470,419100,RIGHT,1,Search
Thomas1,4,55,14632,14788,158,91090,86630,425300,RIGHT,1,Search
Thomas1,4,56,14796,15006,212,89090,86000,428300,RIGHT,1,Search
Thomas1,4,57,15058,15348,292,118750,49160,423000,RIGHT,1,Search
Thomas1,4,58,15372,15706,336,122790,54990,417900,RIGHT,1,Search
Thomas1,4,59,15732,15942,212,123920,60430,426700,RIGHT,1,Search
Thomas1,4,60,15960,16084,126,125160,57080,426600,RIGHT,1,Search
Thomas1,4,61,16128,16484,358,131150,74340,431300,RIGHT,1,Search
Thomas1,4,62,16544,16832,290,36730,85770,428400,RIGHT,1,Search
Thomas1,4,63,16858,17090,234,32860,91560,425000,RIGHT,1,Search
Thomas1,4,64,17150,17398,250,88230,36820,405800,RIGHT,1,Search
Thomas1,4,65,17426,17602,178,83800,25740,398900,RIGHT,1,Search
Thomas1,4,66,17626,17876,252,86130,32400,395900,RIGHT,1,Search
Thomas1,4,67,17924,18152,230,46820,20180,413600,RIGHT,1,Search
Thomas1,4,68,18176,18308,134,35610,18480,416800,RIGHT,1,Search
Thomas1,4,69,18368,18562,196,46490,58980,436600,RIGHT,1,Search
Thomas1,4,70,18576,18730,156,43950,57470,439800,RIGHT,1,Search
Thomas1,4,71,18770,18940,172,58280,67610,443200,RIGHT,1,Search
Thomas1,4,72,18952,21200,2250,60080,68430,444200,RIGHT,1,Search
Thomas1,5,1,4,456,454,59740,69350,444200,RIGHT,1,Search
Thomas1,5,2,496,700,206,82200,42110,429900,RIGHT,1,Search
Thomas1,5,3,730,904,176,84160,32290,403200,RIGHT,1,Search
Thomas1,5,4,938,1170,234,108980,29900,388500,RIGHT,1,Search
Thomas1,5,5,1194,1328,136,111610,36620,385700,RIGHT,1,Search
Thomas1,5,6,1382,1682,302,49900,81960,406900,RIGHT,1,Search
Thomas1,5,7,1716,1872,158,35350,76660,416800,RIGHT,1,Search
Thomas1,5,8,1884,2048,166,32830,75890,424300,RIGHT,1,Search
Thomas1,5,9,2078,2366,290,52540,80780,430300,RIGHT,1,Search
Thomas1,5,10,2420,2596,178,97260,83020,430400,RIGHT,1,Search
Thomas1,5,11,2624,2870,248,101920,93610,423800,RIGHT,1,Search
Thomas1,5,12,2916,3076,162,50800,97570,428000,RIGHT,1,Search
Thomas1,5,13,3098,3246,150,45990,99390,421100,RIGHT,1,Search
Thomas1,5,14,3270,3698,430,38740,94570,428900,RIGHT,1,Search
Thomas1,5,15,3730,4018,290,20000,89770,441000,RIGHT,1,Search
Thomas1,5,16,4070,4250,182,23480,43880,419400,RIGHT,1,Search
Thomas1,5,17,4292,4452,162,46540,45470,409500,RIGHT,1,Search
Thomas1,5,18,4490,4880,392,81280,53900,405300,RIGHT,1,Search
Thomas1,5,19,4910,5240,332,78880,67280,403000,RIGHT,1,Search
Thomas1,5,20,5254,5688,436,75100,66870,404400,RIGHT,1,Search
Thomas1,5,21,5702,5844,144,75220,63980,399800,RIGHT,1,Search
Thomas1,5,22,5898,6170,274,102710,32940,386200,RIGHT,1,Search
Thomas1,5,23,6212,6728,518,75420,66890,396900,RIGHT,1,Search
Thomas1,5,24,6742,7010,270,75520,63430,410900,RIGHT,1,Search
Thomas1,5,25,7148,7248,102,94450,48120,396100,RIGHT,1,Search
Thomas1,5,26,7406,7756,352,97390,53080,390700,RIGHT,1,Search
Thomas1,5,27,7776,8152,378,103960,51550,392000,RIGHT,1,Search
Thomas1,5,28,8164,8448,286,105770,51570,395600,RIGHT,1,Search
Thomas1,5,29,8490,8684,196,138180,42930,390600,RIGHT,1,Search
Thomas1,5,30,8714,8914,202,117060,37090,384700,RIGHT,1,Search
Thomas1,5,31,8930,9118,190,112880,34840,380700,RIGHT,1,Search
Thomas1,5,32,9174,9412,240,50850,39320,403100,RIGHT,1,Search
Thomas1,5,33,9434,9610,178,45150,38740,413200,RIGHT,1,Search
Thomas1,5,34,9656,9822,168,33430,57120,427800,RIGHT,1,Search
Thomas1,5,35,9848,10012,166,28650,63530,431200,RIGHT,1,Search
Thomas1,5,36,10036,10372,338,22840,66920,428100,RIGHT,1,Search
Thomas1,5,37,10436,10642,208,136030,71290,420200,RIGHT,1,Search
Thomas1,5,38,10666,10942,278,141810,75720,419500,RIGHT,1,Search
Thomas1,5,39,10964,11210,248,143130,68380,419400,RIGHT,1,Search
Thomas1,5,40,11414,11688,276,92390,74680,424900,RIGHT,1,Search
Thomas1,5,41,11712,12100,390,84850,77510,441700,RIGHT,1,Search
Thomas1,5,42,12124,12432,310,92940,75540,441200,RIGHT,1,Search
Thomas1,5,43,12628,12840,214,115030,98100,424300,RIGHT,1,Search
Thomas1,5,44,12860,13070,212,120730,99040,427600,RIGHT,1,Search
Thomas1,5,45,13096,13426,332,110370,90540,429700,RIGHT,1,Search
Thomas1,5,46,13472,13626,156,73810,94230,434300,RIGHT,1,Search
Thomas1,5,47,13666,13830,166,114450,91490,432400,RIGHT,1,Search
Thomas1,5,48,13842,13974,134,111870,91780,441500,RIGHT,1,Search
Thomas1,5,49,14014,14284,272,142830,83490,441000,RIGHT,1,Search
Thomas1,5,50,14306,14656,352,140430,77620,434700,RIGHT,1,Search
Thomas1,5,51,14834,15164,332,127010,44190,423400,RIGHT,1,Search
Thomas1,5,52,15190,15540,352,139910,49340,425700,RIGHT,1,Search
Thomas1,5,53,15554,15742,190,138390,51240,423000,RIGHT,1,Search
Thomas1,5,54,15784,16118,336,95080,58200,418800,RIGHT,1,Search
Thomas1,5,55,16142,16352,212,91580,52490,422900,RIGHT,1,Search
Thomas1,5,56,16378,16628,252,85540,45460,421000,RIGHT,1,Search
Thomas1,5,57,16658,16862,206,101770,52630,421100,RIGHT,1,Search
Thomas1,5,58,16872,17314,444,104320,51440,426300,RIGHT,1,Search
Thomas1,5,59,17362,17680,320,63150,28370,419500,RIGHT,1,Search
Thomas1,5,60,17700,17826,128,56350,24300,417600,RIGHT,1,Search
Thomas1,5,61,17896,18142,248,46140,85280,449700,RIGHT,1,Search
Thomas1,5,62,18180,18742,564,38510,94230,456500,RIGHT,1,Search
Thomas1,5,63,18832,19124,294,22340,28170,428400,RIGHT,1,Search
Thomas1,5,64,19172,19340,170,57770,46520,434300,RIGHT,1,Search
Thomas1,5,65,19370,19610,242,69670,63320,434200,RIGHT,1,Search
Thomas1,5,66,19750,19978,230,78970,69920,446500,RIGHT,1,Search
Thomas1,5,67,20012,20318,308,82320,78190,458100,RIGHT,1,Search
Thomas1,5,68,20328,20604,278,83700,79140,457100,RIGHT,1,Search
Thomas1,5,69,20646,20894,250,102140,80770,459000,RIGHT,1,Search
Thomas1,5,70,20938,21138,202,72260,56440,450200,RIGHT,1,Search
Thomas1,5,71,21162,21198,38,76830,53010,446000,RIGHT,1,Search
Thomas1,6,1,4,376,374,82930,47520,451500,RIGHT,1,Count
Thomas1,6,2,406,536,132,63460,40510,468700,RIGHT,1,Count
Thomas1,6,3,584,732,150,28900,17680,457800,RIGHT,1,Count
Thomas1,6,4,756,934,180,23200,12650,458000,RIGHT,1,Count
Thomas1,6,5,994,1126,134,18770,36980,476100,RIGHT,1,Count
Thomas1,6,6,1150,1312,164,7790,33900,482300,RIGHT,1,Count
Thomas1,6,7,1352,1604,254,11300,12520,484900,RIGHT,1,Count
Thomas1,6,8,1652,2018,368,18060,38280,503300,RIGHT,1,Count
Thomas1,6,9,2054,2278,226,21690,49120,516200,RIGHT,1,Count
Thomas1,6,10,2340,2710,372,17350,77450,515100,RIGHT,1,Count
Thomas1,6,11,2728,2840,114,14590,73980,520100,RIGHT,1,Count
Thomas1,6,12,2878,2988,112,13660,48290,521200,RIGHT,1,Count
Thomas1,6,13,3028,3228,202,20240,16640,498400,RIGHT,1,Count
Thomas1,6,14,3268,3498,232,24260,30960,498100,RIGHT,1,Count
Thomas1,6,15,3516,3654,140,26360,33920,495700,RIGHT,1,Count
Thomas1,6,16,3684,3874,192,36120,25330,488000,RIGHT,1,Count
Thomas1,6,17,3898,3998,102,37590,18700,475300,RIGHT,1,Count
Thomas1,6,18,4026,4192,168,20570,14850,465100,RIGHT,1,Count
Thomas1,6,19,4216,4520,306,12420,11140,463400,RIGHT,1,Count
Thomas1,6,20,4570,4872,304,14980,31930,477300,RIGHT,1,Count
Thomas1,6,21,4906,5142,238,14350,38350,489400,RIGHT,1,Count
Thomas1,6,22,5182,5476,296,12960,45700,504600,RIGHT,1,Count
Thomas1,6,23,5498,5682,186,12070,48850,509200,RIGHT,1,Count
Thomas1,6,24,5706,5966,262,12750,43900,501000,RIGHT,1,Count
Thomas1,6,25,6006,6292,288,10550,53190,513500,RIGHT,1,Count
Thomas1,6,26,6334,6658,326,9800,65910,520200,RIGHT,1,Count
Thomas1,6,27,6684,7020,338,14770,73040,528200,RIGHT,1,Count
Thomas1,6,28,7064,7482,420,11240,86050,523200,RIGHT,1,Count
Thomas1,6,29,7520,7720,202,20460,92890,516500,RIGHT,1,Count
Thomas1,6,30,7754,7978,226,23980,69920,509900,RIGHT,1,Count
Thomas1,6,31,8016,8216,202,35400,75030,511100,RIGHT,1,Count
Thomas1,6,32,8244,8458,216,37060,82160,522000,RIGHT,1,Count
Thomas1,6,33,8484,8654,172,43770,81230,530500,RIGHT,1,Count
Thomas1,6,34,8690,9034,346,40580,57360,521400,RIGHT,1,Count
Thomas1,6,35,9064,9406,344,41210,47700,505700,RIGHT,1,Count
Thomas1,6,36,9434,9682,250,40350,32270,486300,RIGHT,1,Count
Thomas1,6,37,9710,9958,250,37970,19780,469900,RIGHT,1,Count
Thomas1,6,38,9990,10330,342,54030,23710,451200,RIGHT,1,Count
Thomas1,6,39,10364,10526,164,55370,8740,443100,RIGHT,1,Count
Thomas1,6,40,10574,10804,232,59660,33550,454300,RIGHT,1,Count
Thomas1,6,41,10862,11140,280,58140,53350,471300,RIGHT,1,Count
Thomas1,6,42,11182,11408,228,61100,65810,471800,RIGHT,1,Count
Thomas1,6,43,11434,11590,158,59130,70670,474900,RIGHT,1,Count
Thomas1,6,44,11630,11974,346,51570,81290,484600,RIGHT,1,Count
Thomas1,6,45,12018,12228,212,55730,96290,502400,RIGHT,1,Count
Thomas1,6,46,12256,12466,212,65110,85050,509000,RIGHT,1,Count
Thomas1,6,47,12496,12726,232,70560,88980,518600,RIGHT,1,Count
